dataset,band_code,band_label,unit,tax,currency,geo,period,year,half,price_EUR_kWh_GCV,retrieved_date
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2018-S2,2018,S2,0.0605,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2019-S1,2019,S1,0.0534,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2019-S2,2019,S2,0.0493,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2020-S1,2020,S1,0.0523,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2020-S2,2020,S2,0.0539,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2021-S1,2021,S1,0.068,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2021-S2,2021,S2,0.1025,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2022-S1,2022,S1,0.1429,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2022-S2,2022,S2,0.1662,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2023-S1,2023,S1,0.1197,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2023-S2,2023,S2,0.1276,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2024-S1,2024,S1,0.0992,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2024-S2,2024,S2,0.1091,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2025-S1,2025,S1,0.1054,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SE,2025-S2,2025,S2,0.1065,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2007-S2,2007,S2,0.0318,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2008-S1,2008,S1,0.0364,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2008-S2,2008,S2,0.0456,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2009-S1,2009,S1,0.0437,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2009-S2,2009,S2,0.0346,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2010-S1,2010,S1,0.0425,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2010-S2,2010,S2,0.0425,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2011-S1,2011,S1,0.0447,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2011-S2,2011,S2,0.0518,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2012-S1,2012,S1,0.0577,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2012-S2,2012,S2,0.0551,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2013-S1,2013,S1,0.0494,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2013-S2,2013,S2,0.048,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2014-S1,2014,S1,0.0431,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2014-S2,2014,S2,0.0438,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2015-S1,2015,S1,0.0367,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2015-S2,2015,S2,0.038,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2016-S1,2016,S1,0.0345,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2016-S2,2016,S2,0.0326,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2017-S1,2017,S1,0.0309,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2017-S2,2017,S2,0.032,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2018-S1,2018,S1,0.0318,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2018-S2,2018,S2,0.0343,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2019-S1,2019,S1,0.036,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2019-S2,2019,S2,0.0338,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2020-S1,2020,S1,0.0295,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2020-S2,2020,S2,0.0315,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2021-S1,2021,S1,0.031,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2021-S2,2021,S2,0.0459,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2022-S1,2022,S1,0.068,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2022-S2,2022,S2,0.0808,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2023-S1,2023,S1,0.0814,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2023-S2,2023,S2,0.0676,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2024-S1,2024,S1,0.0579,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2024-S2,2024,S2,0.0578,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2025-S1,2025,S1,0.0637,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SI,2025-S2,2025,S2,0.0577,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2007-S2,2007,S2,0.0286,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2008-S1,2008,S1,0.0334,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2008-S2,2008,S2,0.0472,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2009-S1,2009,S1,0.0407,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2009-S2,2009,S2,0.0321,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2010-S1,2010,S1,0.0328,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2010-S2,2010,S2,0.0368,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2011-S1,2011,S1,0.0345,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2011-S2,2011,S2,0.0409,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2012-S1,2012,S1,0.0395,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2012-S2,2012,S2,0.0413,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2013-S1,2013,S1,0.0369,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2013-S2,2013,S2,0.0387,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2014-S1,2014,S1,0.037,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2014-S2,2014,S2,0.0376,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2015-S1,2015,S1,0.0347,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2015-S2,2015,S2,0.0347,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2016-S1,2016,S1,0.0305,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2016-S2,2016,S2,0.0312,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2017-S1,2017,S1,0.0282,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2017-S2,2017,S2,0.0291,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2018-S1,2018,S1,0.0289,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2018-S2,2018,S2,0.0308,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2019-S1,2019,S1,0.0342,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2019-S2,2019,S2,0.0357,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2020-S1,2020,S1,0.0306,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2020-S2,2020,S2,0.032,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2021-S1,2021,S1,0.0275,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2021-S2,2021,S2,0.0329,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2022-S1,2022,S1,0.0594,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2022-S2,2022,S2,0.0779,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2023-S1,2023,S1,0.098,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2023-S2,2023,S2,0.0961,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2024-S1,2024,S1,0.0709,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2024-S2,2024,S2,0.072,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2025-S1,2025,S1,0.0659,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,SK,2025-S2,2025,S2,0.064,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2007-S2,2007,S2,0.0249,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2008-S1,2008,S1,0.0254,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2008-S2,2008,S2,0.0335,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2009-S1,2009,S1,0.0288,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2009-S2,2009,S2,0.0226,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2010-S1,2010,S1,0.024,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2010-S2,2010,S2,0.0245,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2011-S1,2011,S1,0.0218,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2011-S2,2011,S2,0.0208,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2012-S1,2012,S1,0.0253,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2012-S2,2012,S2,0.0299,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2013-S1,2013,S1,0.0306,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2013-S2,2013,S2,0.0268,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2014-S1,2014,S1,0.0243,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2014-S2,2014,S2,0.0265,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2015-S1,2015,S1,0.0278,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2015-S2,2015,S2,0.0252,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2016-S1,2016,S1,0.0245,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2016-S2,2016,S2,0.0224,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2017-S1,2017,S1,0.0187,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2017-S2,2017,S2,0.0173,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2018-S1,2018,S1,0.0176,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2018-S2,2018,S2,0.0188,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2019-S1,2019,S1,0.0211,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2019-S2,2019,S2,0.0241,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2020-S1,2020,S1,0.0207,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2020-S2,2020,S2,0.016,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2021-S1,2021,S1,0.0156,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2021-S2,2021,S2,0.0244,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2022-S1,2022,S1,0.0526,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2022-S2,2022,S2,0.0822,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2023-S1,2023,S1,0.0519,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2023-S2,2023,S2,0.0337,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2024-S1,2024,S1,0.0326,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2024-S2,2024,S2,0.0303,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2025-S1,2025,S1,0.0298,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,TR,2025-S2,2025,S2,0.0301,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UA,2016-S2,2016,S2,0.0226,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UA,2017-S1,2017,S1,0.0262,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UA,2017-S2,2017,S2,0.0239,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UA,2018-S1,2018,S1,0.0246,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UA,2018-S2,2018,S2,0.0313,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UA,2019-S1,2019,S1,0.0258,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UA,2019-S2,2019,S2,0.0201,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UA,2020-S1,2020,S1,0.0154,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UA,2020-S2,2020,S2,0.0153,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UA,2021-S1,2021,S1,0.0217,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2007-S1,2007,S1,0.0313,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2007-S2,2007,S2,0.0258,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2008-S1,2008,S1,0.0278,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2008-S2,2008,S2,0.0313,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2009-S1,2009,S1,0.0289,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2009-S2,2009,S2,0.0218,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2010-S1,2010,S1,0.0226,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2010-S2,2010,S2,0.0228,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2011-S1,2011,S1,0.0246,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2011-S2,2011,S2,0.0277,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2012-S1,2012,S1,0.0324,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2012-S2,2012,S2,0.0338,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2013-S1,2013,S1,0.0351,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2013-S2,2013,S2,0.0358,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2014-S1,2014,S1,0.037,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2014-S2,2014,S2,0.0347,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2015-S1,2015,S1,0.0357,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2015-S2,2015,S2,0.0351,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2016-S1,2016,S1,0.0291,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2016-S2,2016,S2,0.0249,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2017-S1,2017,S1,0.0251,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2017-S2,2017,S2,0.0224,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2018-S1,2018,S1,0.0262,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2018-S2,2018,S2,0.0279,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2019-S1,2019,S1,0.0279,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2019-S2,2019,S2,0.0273,2026-05-28
nrg_pc_203,I3,GJ10000-99999,KWH_GCV,X_VAT,EUR,UK,2020-S1,2020,S1,0.0274,2026-05-28
